4851,PALEMBANG,Sumatera East Coast,"Palembang, Palembang City, South Sumatra, Indonesia",-2.9760735,104.7754307,Palembang,Indonesia,done,Asia/Jakarta
4845,Sungai Tulangbawang,Sumatera East Coast,,-4.402778,105.859523,,Indonesia,done,Asia/Jakarta
4849,Sungsang,Sumatera East Coast,"Sungsang, Sungsang IV, Banyuasin II, Kabupaten Banyu Asin, Sumatera Selatan, Indonesia",-2.363956,104.899101,Sungsang,Indonesia,done,Asia/Jakarta
4785,Bagan Si Api Api,Sumatera North East Coast,"Bagansiapiapi, Bagan Timur, Bangko, Rokan Hilir Regency, Riau, Indonesia",2.157713,100.8162,Bagansiapiapi,Indonesia,done,Asia/Jakarta
4773,Bengkalis,Sumatera North East Coast,"Bengkalis Regency, Riau, Indonesia",1.451555,102.131483,,Indonesia,done,Asia/Jakarta
4789,Berombang,Sumatera North East Coast,"Sei Berombang, Panai Hilir, Labuhan Batu Regency, North Sumatra, Indonesia",2.6121729,100.1535196,,Indonesia,done,Asia/Jakarta
4781,Dumai,Sumatera North East Coast,"Dumai, Dumai City, Riau, Indonesia",1.6666349,101.4001855,Dumai,Indonesia,done,Asia/Jakarta
4763,Guntung,Sumatera North East Coast,"Guntung, Medang Kampai, Dumai City, Riau, Indonesia",1.344195,102.159304,,Indonesia,done,Asia/Jakarta
4802,Idi,Sumatera North East Coast,"Idi, Kp. Keude, Darul Aman, Kabupaten Aceh Timur, Aceh, Indonesia",4.986987,97.716766,Idi,Indonesia,done,Asia/Jakarta
4790,Labuan Bilik,Sumatera North East Coast,"Labuhan Bilik, Central Panai, Labuhan Batu Regency, North Sumatra, Indonesia",2.5282132,100.2712297,,Indonesia,done,Asia/Jakarta
4804,Lhokseumawe,Sumatera North East Coast,"Lhokseumawe, Lhokseumawe City, Aceh, Indonesia",5.1811638,97.1413222,Lhokseumawe,Indonesia,done,Asia/Jakarta
4795,Pelabuhan Kualatanjung,Sumatera North East Coast,"Pelabuhan Kuala Tanjung, Jl. Pelabuhan Kuala Tanjung, Kec. pajak sore Sei Suka Kabupaten Batu Bara,, Sei Suka, Kabupaten Batu Bara, Sumatera Utara 21257, Indonesia",3.3557711,99.451428,,Indonesia,done,Asia/Jakarta
4769,Pulau Muda,Sumatera North East Coast,"Pulau Muda, Teluk Meranti, Pelalawan Regency, Riau, Indonesia",0.4757679,102.8514837,,Indonesia,done,Asia/Jakarta
4806,Sabang,Sumatera North East Coast,"Sabang, Sukajaya, Sabang City, Aceh, Indonesia",5.880241,95.336574,Sabang,Indonesia,done,Asia/Jakarta
4805,Sigli,Sumatera North East Coast,"Sigli, Sigli City, Pidie Regency, Aceh, Indonesia",5.3839607,95.9588627,Sigli,Indonesia,done,Asia/Jakarta
4778,Sungaipakning,Sumatera North East Coast,"Sungai Pakning, Bukit Batu, Bengkalis Regency, Riau, Indonesia",1.344195,102.159304,,Indonesia,done,Asia/Jakarta
4782,Tanjung Medang,Sumatera North East Coast,"Tanjung Medang, North Rupat, Bengkalis Regency, Riau, Indonesia",2.0914285,101.6271544,,Indonesia,done,Asia/Jakarta
4767,Tanjung Medang Dalam,Sumatera North East Coast,"Tlk., Tlk. Rhu, Rupat Utara, Kabupaten Bengkalis, Riau 28781, Indonesia",2.1239215,101.6553686,,Indonesia,done,Asia/Jakarta
4774,Tanjung Parit,Sumatera North East Coast,"Tanjung Parit, Teluk Pambang, Bantan, Bengkalis Regency, Riau, Indonesia",1.5,102.4666667,,Indonesia,done,Asia/Jakarta
4794,Tanjungtiram,Sumatera North East Coast,"Tanjung Tiram, Batu Bara Regency, North Sumatra, Indonesia",3.1528327,99.6564092,,Indonesia,done,Asia/Jakarta
4784,Tanjung Sinaboi,Sumatera North East Coast,"Tanjung Senebui, Sinaboi, Rokan Hilir Regency, Riau, Indonesia",2.2833333,101.05,,Indonesia,done,Asia/Jakarta
4770,Tebing Tingi,Sumatera North East Coast,"Tebing Tinggi City, North Sumatra, Indonesia",3.3262879,99.1566855,,Indonesia,done,Asia/Jakarta
4801,Teluk Langsa,Sumatera North East Coast,,4.523524,98.020462,,Indonesia,done,Asia/Jakarta
4761,Tembilahan,Sumatera North East Coast,"Tembilahan, Indragiri Hilir Regency, Riau, Indonesia",-0.3146004,103.1567337,Tembilahan,Indonesia,done,Asia/Jakarta
4826,Air Bangis,Sumatera South West Coast,"Aia Bangih, Beremas River, West Pasaman Regency, West Sumatra, Indonesia",0.2770603,99.3451118,,Indonesia,done,Asia/Jakarta
4843,Bakauhuni,Sumatera South West Coast,"Bakauheni, South Lampung Regency, Lampung, Indonesia",-5.8329324,105.6999122,,Indonesia,done,Asia/Jakarta
4819,Barus,Sumatera South West Coast,"Barus, Central Tapanuli Regency, North Sumatra, Indonesia",2.0200601,98.4129396,,Indonesia,done,Asia/Jakarta
4834,Bengkulu,Sumatera South West Coast,"Bengkulu, Indonesia",-3.797380,102.250753,,Indonesia,done,Asia/Jakarta
4811,Calang,Sumatera South West Coast,"Calang, Bahagia, Krueng Sabee, Aceh Jaya Regency, Aceh, Indonesia",4.6338186,95.5818123,Calang,Indonesia,done,Asia/Pontianak
4823,Gunungsitoli,Sumatera South West Coast,"Gunungsitoli City, North Sumatra, Indonesia",1.335263,97.5463885,,Indonesia,done,Asia/Jakarta
4839,Kotaagung,Sumatera South West Coast,"Agung City, Tanggamus Regency, Lampung, Indonesia",-5.4736254,104.6471221,,Indonesia,done,Asia/Jakarta
4812,Meulaboh,Sumatera South West Coast,"Meulaboh, West Aceh Regency, Aceh, Indonesia",4.1436951,96.1281146,Meulaboh,Indonesia,done,Asia/Jakarta
4841,Panjang,Sumatera South West Coast,"Panjang, Bandar Lampung City, Lampung, Indonesia",-5.4641159,105.3218997,,Indonesia,done,Asia/Jakarta
4810,Pulau Raya,Sumatera South West Coast,"Raya Island, Pulo Raya, Sampoiniet, Aceh Jaya Regency, Aceh, Indonesia",4.8695191,95.3808683,,Indonesia,done,Asia/Pontianak
4809,Pulau Rusa,Sumatera South West Coast,"Pulau Rusa, Indonesia",5.2780556,95.2047222,,Indonesia,done,Asia/Pontianak
4827,Pulau Telo,Sumatera South West Coast,"Telo Island, Pulau Batu Island, South Nias Regency, North Sumatra, Indonesia",-0.0692752,98.2814747,,Indonesia,done,Asia/Jakarta
4832,Pulau Tonggo,Sumatera South West Coast,"Tonggo, Nangaroro, Nagekeo Regency, East Nusa Tenggara, Indonesia",-8.8514919,121.3627401,,Indonesia,done,Asia/Makassar
4820,Sibolga,Sumatera South West Coast,"Sibolga, Sibolga City, North Sumatra, Indonesia",1.7368371,98.7851121,Sibolga,Indonesia,done,Asia/Jakarta
4814,Tapaktuan,Sumatera South West Coast,"Tapak Tuan, South Aceh Regency, Aceh, Indonesia",3.2615631,97.180373,Tapak Tuan,Indonesia,done,Asia/Jakarta
4829,Teluk Bayur (Emma Haven),Sumatera South West Coast,"Tlk. Bayur, Indonesia",-1.0177548,100.3778632,,Indonesia,done,Asia/Jakarta
4824,Teluk Dalam,Sumatera South West Coast,"Teluk Dalam, South Nias Regency, North Sumatra, Indonesia",0.6052335,97.8395151,,Indonesia,done,Asia/Jakarta
4836,Teluk Enggano,Sumatera South West Coast,"Cagar Alam Teluk Klowe, Kahyapu, Enggano, North Bengkulu Regency, Bengkulu, Indonesia",-5.4426619,102.366123,,Indonesia,done,Asia/Jakarta
4831,Teluk Siberut,Sumatera South West Coast,"Tlk. Siberut, Indonesia",-1.7645619,99.2841023,,Indonesia,done,Asia/Jakarta
5439,AMBON,The Molucca Islands,"Teluk Ambon, Kota Ambon, Maluku, Indonesia",-3.6553932,128.1907723,Teluk Ambon,Indonesia,done,Asia/Jayapura
5446,Labuha,The Molucca Islands,"Labuha, Bacan, Kabupaten Halmahera Selatan, Maluku Utara, Indonesia",-0.6276426,127.4801857,Labuha,Indonesia,done,Asia/Jayapura
5445,Laiwui,The Molucca Islands,"Laiwui, Obi, South Halmahera Regency, North Maluku, Indonesia",-1.2476345,127.5800918,,Indonesia,done,Asia/Jayapura
5436,Pulau Geser,The Molucca Islands,"Pulau Geser, Indonesia",-3.8833333,130.8833333,,Indonesia,done,Asia/Jayapura
5447,Sabatang,The Molucca Islands,"Sabatang, East Bacan, South Halmahera Regency, North Maluku, Indonesia",-0.4314573,127.6173695,,Indonesia,done,Asia/Jayapura
5327,Sanana,The Molucca Islands,"Sanana, Fagudu, Sanana, Kabupaten Kepulauan Sula, Maluku Utara, Indonesia",-2.054462,125.975403,Sanana,Indonesia,done,Asia/Jayapura
5438,Taniwel,The Molucca Islands,"Taniwel, West Seram Bagian Regency, Maluku, Indonesia",-2.965518,128.4429274,,Indonesia,done,Asia/Jayapura
5441,Teluk Kayeli,The Molucca Islands,"Kayeli, Waeapo, Kabupaten Buru, Maluku, Indonesia",-3.386683,127.102402,Kayeli,Indonesia,done,Asia/Jayapura
5413,Atapupu,Timor,"Atapupu, Kakuluk Mesak, Kabupaten Belu, Nusa Tenggara Tim., Indonesia",-8.994298,124.862,Atapupu,Indonesia,done,Asia/Makassar
5414,Kupang,Timor,"Kupang, Kupang City, East Nusa Tenggara, Indonesia",-10.1771997,123.6070329,Kupang,Indonesia,done,Asia/Makassar
5178,Pulau Laut,Tudjuh Kepulauan,"Laut Island, Batu Tunau, East Laut Island, Baru City Regency, South Kalimantan, Indonesia",-3.6666667,116.1666667,,Indonesia,done,Asia/Makassar
5180,Pulau Subi Kecil,Tudjuh Kepulauan,"Pulau Subi-kecil, Indonesia",3.05,108.8666667,,Indonesia,done,Asia/Pontianak
5179,Sedanau,Tudjuh Kepulauan,"Sedanau, West Bunguran, Natuna Regency, Riau Islands, Indonesia",3.904109,108.042083,,Indonesia,done,Asia/Pontianak
1740,Cascais,Portugal,,38.691915,-9.419067,,Portugal,manually,Portugal
5358,Banyuwangi,Jawa East Coast,,-8.128243,114.399974,,Indonesia,manually,Asia/Jakarta
5359,Pulau Tabuan,Jawa East Coast,,-8.037211,114.461060,,Indonesia,manually,Asia/Jakarta
5360,Gosong Karangmas,Jawa East Coast,,-7.676389,114.433333,,Indonesia,manually,Asia/Jakarta
5382,Benoa,Bali,,-8.746247,115.211678,,Indonesia,manually,Asia/Makassar
5379,Buleleng,Bali,,-8.164220,115.019817,,Indonesia,manually,Asia/Makassar
5381,Sanur,Bali,,-8.691562,115.266637,,Indonesia,manually,Asia/Makassar
5379A,Labuan Amuk,Bali,,-8.519105,115.507468,,Indonesia,manually,Asia/Makassar
5386,Tanjung Pandanan,Lombok,,-8.726043,115.858193,,Indonesia,manually,Asia/Makassar
5385,Teluk Labuhantereng,Lombok,,-8.742473,116.054388,,Indonesia,manually,Asia/Makassar
5384,Ampenan,Lombok,,-8.565419,116.072186,,Indonesia,manually,Asia/Makassar
5395,Bima,Sumbawa,,-8.447375,118.712837,,Indonesia,manually,Asia/Makassar
5397,Teluk Waworada,Sumbawa,,-8.706588,118.800877,,Indonesia,manually,Asia/Makassar
5396,Teluk Sape,Sumbawa,,-8.571800,119.014635,,Indonesia,manually,Asia/Makassar
5399,Teluk Slawi,Sumbawa,,-8.601699,119.517401,,Indonesia,manually,Asia/Makassar
6951,Phan Thiet,Vietnam,"Phan Thiet, Binh Thuan, Vietnam",10.922834,108.119526,Phan Thiet,Vietnam,manually,Asia/Ho_Chi_Minh
6950,Pointe de Ke Ga,Vietnam,,10.698616,107.992743,,Vietnam,manually,Asia/Ho_Chi_Minh
